Registo;Tempo Absoluto (Segundos);Metodo de Deslocamento Em Uso;Estado Actual;Vel. Real (Directa, Normal);Vel. Real (Directa, Kalman);Vel. Virtual in Use (WIP);Vel. Virtual (WIP, Normal);Vel. Virtual (WIP, Kalman);Vel. Virtual (WIP, Event, Normal);Vel. Virtual (WIP, Event, Kalman);Vel. Virtual * Aumento (WIP);Vel. Virtual * Aumento (WIP) * Delta;Delta;Joint Vel. Real (Vector 2);Joint Camera (Vector 3);Joelho Direito (y);Joelho Esquerdo (y);Desvio Joelho Direito;Desvio Joelho Esquerdo;Desvio Joelho Geral;Desvio Joelho Kalman;Direito FootStates (WIP);Esquerdo FootStates (WIP);Direito FootTransitionEvents (WIP);Esquerdo FootTransitionEvents (WIP);N. Passos Total (WIP);N. Passos Direito (WIP);N. Passos Esquerdo (WIP);Distancia Direct;Distancia Wip;Distancia Estacionario;Distancia do anterior;Altura;Threshold de Velocidade Directa;Threshold de Velocidade WIP;Threshold Diff Knee;Threshold do Passo (WIP);Velocidade Inicial WIP;Velocidade Maxima WIP;Tempo;Id;Nivel;Vel. Real (Directa, Kalman, Base);Begin Stop Active;Vel. Virtual in Use (Estado, WIP)
215;17,240782;CWIP;Direct;0,9429886;1,347481;0;0;4,844324E-26;0;4,572767E-25;0;0;0;( 0.147f, 0.206f );( 0.105f, 1.459f, 0.165f );0,381;0,384;0;0;0;1,27577E-05;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0,01802686;1,615128;0,8;0;0,05;0,035;0,45;4;20170201T124845;7;03_Sc_CWIP_Passthrough;1,347481;False;0
216;17,309752;CWIP;Direct;0,9061435;1,228251;0;0;4,844324E-26;0;4,572767E-25;0;0;0;( 0.145f, 0.185f );( 0.104f, 1.458f, 0.141f );0,385;0,378;0;0;0;9,31113E-06;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0,02147185;1,618681;0,8;0;0,05;0,035;0,45;4;20170201T124845;7;03_Sc_CWIP_Passthrough;1,228251;False;0
217;17,40701;CWIP;Direct;0,7991312;1,112321;0;0;4,844324E-26;0;4,572767E-25;0;0;0;( 0.149f, 0.164f );( 0.112f, 1.458f, 0.118f );0,386;0,372;0;0;0;6,79567E-06;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0,02109495;1,625258;0,8;0;0,05;0,035;0,45;4;20170201T124845;7;03_Sc_CWIP_Passthrough;1,112321;False;0
218;17,427459;CWIP;Direct;1,003006;1,082789;0;0;4,844324E-26;0;4,572767E-25;0;0;0;( 0.154f, 0.149f );( 0.122f, 1.457f, 0.102f );0,387;0,368;0;0;0;4,959778E-06;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0,02137717;1,629779;0,8;0;0,05;0,035;0,45;4;20170201T124845;7;03_Sc_CWIP_Passthrough;1,082789;False;0
219;17,524779;CWIP;Direct;1,161502;1,104054;0;0;4,844324E-26;0;4,572767E-25;0;0;0;( 0.169f, 0.121f );( 0.144f, 1.454f, 0.075f );0,387;0,363;0;0;0;3,619863E-06;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0,01581171;1,634617;0,8;0;0,05;0,035;0,45;4;20170201T124845;7;03_Sc_CWIP_Passthrough;1,104054;False;0
220;17,595652;CWIP;Direct;1,208902;1,13238;0;0;4,844324E-26;0;4,572767E-25;0;0;0;( 0.189f, 0.091f );( 0.170f, 1.451f, 0.048f );0,385;0,362;0;0;0;2,641935E-06;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0,03176627;1,637553;0,8;0;0,05;0,035;0,45;4;20170201T124845;7;03_Sc_CWIP_Passthrough;1,13238;False;0
221;17,658552;CWIP;Direct;1,619926;1,264093;0;0;4,844324E-26;0;4,572767E-25;0;0;0;( 0.212f, 0.058f );( 0.199f, 1.446f, 0.021f );0,383;0,367;0;0;0;1,928199E-06;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0,03605363;1,639736;0,8;0;0,05;0,035;0,45;4;20170201T124846;7;03_Sc_CWIP_Passthrough;1,264093;False;0
222;17,748542;CWIP;Direct;1,226454;1,253925;0;0;4,844324E-26;0;4,572767E-25;0;0;0;( 0.237f, 0.026f );( 0.228f, 1.442f, -0.008f );0,383;0,375;0;0;0;1,407284E-06;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0,04022368;1,643873;0,8;0;0,05;0,035;0,45;4;20170201T124846;7;03_Sc_CWIP_Passthrough;1,253925;False;0
224;17,880626;CWIP;Direct;2,254318;1,879516;0;0;4,844324E-26;0;4,572767E-25;0;0;0;( 0.289f, -0.035f );( 0.281f, 1.438f, -0.065f );0,39;0,39;0;0;0;7,49621E-07;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0,04263832;1,642262;0,8;0;0,05;0,035;0,45;4;20170201T124846;7;03_Sc_CWIP_Passthrough;1,879516;False;0
225;17,965028;CWIP;Direct;2,00948;1,914626;0;0;4,844324E-26;0;4,572767E-25;0;0;0;( 0.310f, -0.059f );( 0.300f, 1.437f, -0.090f );0,395;0,396;0;0;0;5,471062E-07;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0,03753766;1,639181;0,8;0;0,05;0,035;0,45;4;20170201T124846;7;03_Sc_CWIP_Passthrough;1,914626;False;0
226;18,027868;CWIP;Direct;0,8712903;1,632762;0;0;4,844324E-26;0;4,572767E-25;0;0;0;( 0.325f, -0.077f );( 0.314f, 1.437f, -0.112f );0,398;0,401;0;0;0;3,993021E-07;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0,03189037;1,63238;0,8;0;0,05;0,035;0,45;4;20170201T124846;7;03_Sc_CWIP_Passthrough;1,632762;False;0
227;18,097301;CWIP;Direct;0,5709941;1,345919;0;0;4,844324E-26;0;4,572767E-25;0;0;0;( 0.333f, -0.087f );( 0.319f, 1.439f, -0.125f );0,4;0,404;0;0;0;2,914281E-07;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0,02342792;1,628021;0,8;0;0,05;0,035;0,45;4;20170201T124846;7;03_Sc_CWIP_Passthrough;1,345919;False;0
228;18,194824;CWIP;Direct;0,5086787;1,119733;0;0;4,844324E-26;0;4,572767E-25;0;0;0;( 0.339f, -0.099f );( 0.321f, 1.440f, -0.141f );0,401;0,408;0;0;0;2,12697E-07;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0,01280826;1,620164;0,8;0;0,05;0,035;0,45;4;20170201T124846;7;03_Sc_CWIP_Passthrough;1,119733;False;0
229;18,214802;CWIP;Direct;0,6531677;0,9936878;0;0;4,844324E-26;0;4,572767E-25;0;0;0;( 0.339f, -0.109f );( 0.316f, 1.443f, -0.151f );0,402;0,412;0;0;0;1,552356E-07;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0,01341661;1,613353;0,8;0;0,05;0,035;0,45;4;20170201T124846;7;03_Sc_CWIP_Passthrough;0,9936878;False;0
230;18,300217;CWIP;Direct;0,4566597;0,8486063;0;0;4,844324E-26;0;4,572767E-25;0;0;0;( 0.334f, -0.115f );( 0.305f, 1.443f, -0.157f );0,402;0,414;0;0;0;1,132977E-07;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0,01000005;1,609208;0,8;0;0,05;0,035;0,45;4;20170201T124846;7;03_Sc_CWIP_Passthrough;0,8486063;False;0
231;18,362969;CWIP;Direct;0,9423845;0,8739411;0;0;4,844324E-26;0;4,572767E-25;0;0;0;( 0.325f, -0.119f );( 0.290f, 1.443f, -0.159f );0,402;0,416;0;0;0;8,268965E-08;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0,00781092;1,606228;0,8;0;0,05;0,035;0,45;4;20170201T124846;7;03_Sc_CWIP_Passthrough;0,8739411;False;0
232;18,468339;CWIP;Estacionario;0,5619368;0,576322;0;0;3,5356E-26;0;3,337406E-25;0;0;0;( 0.315f, -0.121f );( 0.274f, 1.442f, -0.158f );0,402;0,417;0;0,01499999;0,01499999;0,01756021;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,009847829;0;0;0,009847829;1,603666;0,8;0;0,05;0,035;0,45;4;20170201T124846;7;03_Sc_CWIP_Passthrough;0,576322;False;0
233;18,529575;CWIP;Estacionario;0,4093635;0,3877055;0;0;2,580435E-26;0;2,435785E-25;0;0;0;( 0.304f, -0.121f );( 0.258f, 1.440f, -0.156f );0,402;0,417;0;0,01499999;0,01499999;0,01231141;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,01020013;0;0;0,01020013;1,601136;0,8;0;0,05;0,035;0,45;4;20170201T124846;7;03_Sc_CWIP_Passthrough;0,3877055;False;0
234;18,613429;CWIP;Estacionario;0,4729239;0,2997671;0;0;1,883315E-26;0;1,777743E-25;0;0;0;( 0.292f, -0.120f );( 0.244f, 1.437f, -0.152f );0,402;0,417;0;0,01499999;0,01499999;0,009515516;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,01099777;0;0;0,01099777;1,596982;0,8;0;0,05;0,035;0,45;4;20170201T124846;7;03_Sc_CWIP_Passthrough;0,2997671;False;0
235;18,650266;CWIP;Estacionario;0,2412839;0,207252;0;0;1,374526E-26;0;1,297474E-25;0;0;0;( 0.285f, -0.119f );( 0.237f, 1.436f, -0.150f );0,402;0,416;0;0,014;0,014;0,007829053;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,01204263;0;0;0,01204263;1,59646;0,8;0;0,05;0,035;0,45;4;20170201T124847;7;03_Sc_CWIP_Passthrough;0,207252;False;0
236;18,750678;CWIP;Estacionario;0,3023401;0,1700103;0;0;1,003189E-26;0;9,469536E-26;0;0;0;( 0.276f, -0.118f );( 0.226f, 1.434f, -0.147f );0,402;0,415;0;0,01299998;0,01299998;0,006733547;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,007071036;0;0;0,007071036;1,593361;0,8;0;0,05;0,035;0,45;4;20170201T124847;7;03_Sc_CWIP_Passthrough;0,1700103;False;0
237;18,801075;CWIP;Estacionario;0,5037385;0,1898827;0;0;7,321712E-27;0;6,911282E-26;0;0;0;( 0.268f, -0.116f );( 0.219f, 1.432f, -0.145f );0,403;0,414;0;0,01100001;0,01100001;0,005755663;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,009054265;0;0;0,009054265;1,59239;0,8;0;0,05;0,035;0,45;4;20170201T124847;7;03_Sc_CWIP_Passthrough;0,1898827;False;0
238;18,891708;CWIP;Estacionario;0,2901256;0,1583498;0;0;5,343706E-27;0;5,044156E-26;0;0;0;( 0.262f, -0.115f );( 0.213f, 1.431f, -0.144f );0,403;0,414;0;0,01100001;0,01100001;0,005234772;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,008249351;0;0;0,008249351;1,591966;0,8;0;0,05;0,035;0,45;4;20170201T124847;7;03_Sc_CWIP_Passthrough;0,1583498;False;0
239;18,948614;CWIP;Estacionario;0,1862334;0,1210685;0;0;3,900071E-27;0;3,681446E-26;0;0;0;( 0.257f, -0.115f );( 0.210f, 1.431f, -0.144f );0,403;0,413;0;0,00999999;0,00999999;0,004760133;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,006079509;0;0;0,006079509;1,59326;0,8;0;0,05;0,035;0,45;4;20170201T124847;7;03_Sc_CWIP_Passthrough;0,1210685;False;0
240;19,019132;CWIP;Estacionario;0,1197966;0,0881103;0;0;2,846442E-27;0;2,686881E-26;0;0;0;( 0.255f, -0.115f );( 0.208f, 1.430f, -0.144f );0,403;0,413;0;0,00999999;0,00999999;0,004507306;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,005001068;0;0;0,005001068;1,593257;0,8;0;0,05;0,035;0,45;4;20170201T124847;7;03_Sc_CWIP_Passthrough;0,0881103;False;0
241;19,087353;CWIP;Estacionario;0,06393262;0,0595396;0;0;2,077458E-27;0;1,961003E-26;0;0;0;( 0.253f, -0.115f );( 0.208f, 1.431f, -0.145f );0,404;0,413;0;0,008999974;0,008999974;0,004175457;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001998901;0;0;0,001998901;1,594934;0,8;0;0,05;0,035;0,45;4;20170201T124847;7;03_Sc_CWIP_Passthrough;0,0595396;False;0
242;19,170613;CWIP;Estacionario;0,03584338;0,03878238;0;0;1,51622E-27;0;1,431226E-26;0;0;0;( 0.253f, -0.116f );( 0.208f, 1.432f, -0.146f );0,404;0,413;0;0,008999974;0,008999974;0,00399869;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001998901;0;0;0,001998901;1,595555;0,8;0;0,05;0,035;0,45;4;20170201T124847;7;03_Sc_CWIP_Passthrough;0,03878238;False;0
243;19,220978;CWIP;Estacionario;0,06054381;0,03259582;0;0;1,106604E-27;0;1,044571E-26;0;0;0;( 0.253f, -0.117f );( 0.210f, 1.433f, -0.148f );0,404;0,413;0;0,008999974;0,008999974;0,003904531;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,0009999945;0;0;0,0009999945;1,596366;0,8;0;0,05;0,035;0,45;4;20170201T124847;7;03_Sc_CWIP_Passthrough;0,03259582;False;0
244;19,286731;CWIP;Estacionario;0,03310278;0,02388982;0;0;8,076479E-28;0;7,623739E-27;0;0;0;( 0.253f, -0.118f );( 0.211f, 1.434f, -0.149f );0,404;0,413;0;0,008999974;0,008999974;0,003854376;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,0009999871;0;0;0,0009999871;1,599109;0,8;0;0,05;0,035;0,45;4;20170201T124847;7;03_Sc_CWIP_Passthrough;0,02388982;False;0
245;19,367076;CWIP;Estacionario;0,06719695;0,02597478;0;0;5,894568E-28;0;5,564139E-27;0;0;0;( 0.254f, -0.119f );( 0.213f, 1.435f, -0.151f );0,403;0,413;0;0,00999999;0,00999999;0,004024834;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001000017;0;0;0,001000017;1,599688;0,8;0;0,05;0,035;0,45;4;20170201T124847;7;03_Sc_CWIP_Passthrough;0,02597478;False;0
246;19,454791;CWIP;Estacionario;0,07711878;0,02904169;0;0;4,302114E-28;0;4,060952E-27;0;0;0;( 0.255f, -0.121f );( 0.215f, 1.435f, -0.153f );0,403;0,414;0;0,01100001;0,01100001;0,004312808;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001416536;0;0;0,001416536;1,600112;0,8;0;0,05;0,035;0,45;4;20170201T124847;7;03_Sc_CWIP_Passthrough;0,02904169;False;0
247;19,504685;CWIP;Estacionario;0,1387228;0,04282192;0;0;3,139871E-28;0;2,963861E-27;0;0;0;( 0.257f, -0.122f );( 0.217f, 1.436f, -0.154f );0,403;0,414;0;0,01100001;0,01100001;0,004466204;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,002235799;0;0;0,002235799;1,600722;0,8;0;0,05;0,035;0,45;4;20170201T124847;7;03_Sc_CWIP_Passthrough;0,04282192;False;0
248;19,588351;CWIP;Estacionario;0,08480486;0,03953116;0;0;2,291615E-28;0;2,163155E-27;0;0;0;( 0.258f, -0.123f );( 0.218f, 1.436f, -0.156f );0,402;0,415;0;0,01299998;0,01299998;0,004942251;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,002235093;0;0;0,002235093;1,60185;0,8;0;0,05;0,035;0,45;4;20170201T124847;7;03_Sc_CWIP_Passthrough;0,03953116;False;0
250;19,820303;CWIP;Estacionario;0,1086158;0,03868544;0;0;1,220679E-28;0;1,152252E-27;0;0;0;( 0.261f, -0.125f );( 0.218f, 1.434f, -0.158f );0,402;0,415;0;0,01299998;0,01299998;0,005330903;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001413837;0;0;0,001413837;1,599191;0,8;0;0,05;0,035;0,45;4;20170201T124848;7;03_Sc_CWIP_Passthrough;0,03868544;False;0
251;19,85787;CWIP;Estacionario;0;0,02060665;0;0;8,909052E-29;0;8,409641E-28;0;0;0;( 0.261f, -0.125f );( 0.218f, 1.434f, -0.158f );0,402;0,415;0;0,01299998;0,01299998;0,005402852;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,002238492;0;0;0,002238492;1,599191;0,8;0;0,05;0,035;0,45;4;20170201T124848;7;03_Sc_CWIP_Passthrough;0,02060665;False;0
252;19,9246;CWIP;Estacionario;0,0476629;0,02037437;0;0;6,502216E-29;0;6,137724E-28;0;0;0;( 0.262f, -0.124f );( 0.216f, 1.431f, -0.158f );0,401;0,415;0;0,014;0,014;0,005638354;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0;1,597301;0,8;0;0,05;0,035;0,45;4;20170201T124848;7;03_Sc_CWIP_Passthrough;0,02037437;False;0
253;19,956812;CWIP;Estacionario;0;0,01085285;0;0;4,745602E-29;0;4,47958E-28;0;0;0;( 0.262f, -0.124f );( 0.214f, 1.430f, -0.158f );0,401;0,415;0;0,014;0,014;0,005763798;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001411122;0;0;0,001411122;1,59593;0,8;0;0,05;0,035;0,45;4;20170201T124848;7;03_Sc_CWIP_Passthrough;0,01085285;False;0
254;20,040667;CWIP;Estacionario;0,0378628;0,01324649;0;0;3,463548E-29;0;3,269393E-28;0;0;0;( 0.262f, -0.123f );( 0.211f, 1.429f, -0.157f );0,401;0,415;0;0,014;0,014;0,005830619;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0;1,597158;0,8;0;0,05;0,035;0,45;4;20170201T124848;7;03_Sc_CWIP_Passthrough;0,01324649;False;0
255;20,091218;CWIP;Estacionario;0,08468806;0,02375413;0;0;2,527849E-29;0;2,386147E-28;0;0;0;( 0.261f, -0.122f );( 0.209f, 1.428f, -0.155f );0,4;0,415;0;0,01499999;0,01499999;0,006063382;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001000024;0;0;0,001000024;1,595252;0,8;0;0,05;0,035;0,45;4;20170201T124848;7;03_Sc_CWIP_Passthrough;0,02375413;False;0
256;20,174921;CWIP;Estacionario;0,05971587;0,02442745;0;0;1,844935E-29;0;1,741514E-28;0;0;0;( 0.261f, -0.121f );( 0.207f, 1.427f, -0.154f );0,401;0,415;0;0,014;0,014;0,005990199;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001416515;0;0;0,001416515;1,593516;0,8;0;0,05;0,035;0,45;4;20170201T124848;7;03_Sc_CWIP_Passthrough;0,02442745;False;0
257;20,258606;CWIP;Estacionario;0,06112108;0,02506317;0;0;1,346514E-29;0;1,271033E-28;0;0;0;( 0.261f, -0.120f );( 0.205f, 1.427f, -0.153f );0,401;0,416;0;0,01500002;0,01500002;0,006148391;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001000024;0;0;0,001000024;1,593962;0,8;0;0,05;0,035;0,45;4;20170201T124848;7;03_Sc_CWIP_Passthrough;0,02506317;False;0
258;20,322516;CWIP;Estacionario;0,03771856;0,02078749;0;0;9,827451E-30;0;9,276558E-29;0;0;0;( 0.261f, -0.119f );( 0.204f, 1.426f, -0.152f );0,401;0,416;0;0,01500002;0,01500002;0,006232656;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,0009999871;0;0;0,0009999871;1,590911;0,8;0;0,05;0,035;0,45;4;20170201T124848;7;03_Sc_CWIP_Passthrough;0,02078749;False;0
259;20,375853;CWIP;Estacionario;0;0,01107291;0;0;7,172504E-30;0;6,770438E-29;0;0;0;( 0.261f, -0.119f );( 0.204f, 1.427f, -0.151f );0,402;0,416;0;0,014;0,014;0,006080367;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,0009999871;0;0;0,0009999871;1,590291;0,8;0;0,05;0,035;0,45;4;20170201T124848;7;03_Sc_CWIP_Passthrough;0,01107291;False;0
260;20,42833;CWIP;Estacionario;0;0,00589823;0;0;5,234808E-30;0;4,941362E-29;0;0;0;( 0.261f, -0.119f );( 0.204f, 1.427f, -0.151f );0,402;0,416;0;0,014;0,014;0,005999246;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0;1,590043;0,8;0;0,05;0,035;0,45;4;20170201T124848;7;03_Sc_CWIP_Passthrough;0,00589823;False;0
261;20,493297;CWIP;Estacionario;0,03622277;0,01028393;0;0;3,820592E-30;0;3,606422E-29;0;0;0;( 0.261f, -0.118f );( 0.204f, 1.427f, -0.150f );0,402;0,417;0;0,01499999;0,01499999;0,006153205;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0;1,588527;0,8;0;0,05;0,035;0,45;4;20170201T124848;7;03_Sc_CWIP_Passthrough;0,01028393;False;0
262;20,5771;CWIP;Estacionario;0,03655191;0,01268497;0;0;2,788435E-30;0;2,632125E-29;0;0;0;( 0.262f, -0.118f );( 0.204f, 1.428f, -0.149f );0,401;0,417;0;0,016;0,016;0,006432389;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001000024;0;0;0,001000024;1,590985;0,8;0;0,05;0,035;0,45;4;20170201T124848;7;03_Sc_CWIP_Passthrough;0,01268497;False;0
263;20,627951;CWIP;Estacionario;0,05990547;0,0185686;0;0;2,035122E-30;0;1,92104E-29;0;0;0;( 0.262f, -0.117f );( 0.205f, 1.429f, -0.149f );0,401;0,417;0;0,016;0,016;0,006581103;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001003265;0;0;0,001003265;1,591792;0,8;0;0,05;0,035;0,45;4;20170201T124848;7;03_Sc_CWIP_Passthrough;0,0185686;False;0
264;20,713061;CWIP;Estacionario;0;0,009890972;0;0;1,485321E-30;0;1,402059E-29;0;0;0;( 0.262f, -0.117f );( 0.206f, 1.431f, -0.148f );0,401;0,416;0;0,01500002;0,01500002;0,00646315;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001000024;0;0;0,001000024;1,595606;0,8;0;0,05;0,035;0,45;4;20170201T124849;7;03_Sc_CWIP_Passthrough;0,009890972;False;0
265;20,795041;CWIP;Estacionario;0;0,005268644;0;0;1,084052E-30;0;1,023284E-29;0;0;0;( 0.262f, -0.117f );( 0.207f, 1.433f, -0.147f );0,4;0,415;0;0,01499999;0,01499999;0,006400313;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,597292;0,8;0;0,05;0,035;0,45;4;20170201T124849;7;03_Sc_CWIP_Passthrough;0,005268644;False;0
266;20,858752;CWIP;Estacionario;0;0,002806459;0;0;7,911889E-31;0;7,468376E-30;0;0;0;( 0.262f, -0.117f );( 0.208f, 1.435f, -0.145f );0,4;0,414;0;0,014;0,014;0,006169673;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0;1,599638;0,8;0;0,05;0,035;0,45;4;20170201T124849;7;03_Sc_CWIP_Passthrough;0,002806459;False;0
267;20,930805;CWIP;Estacionario;0,03514751;0,008425021;0;0;5,774443E-31;0;5,450748E-30;0;0;0;( 0.263f, -0.117f );( 0.208f, 1.436f, -0.144f );0,4;0,414;0;0,014;0,014;0,006046817;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,600785;0,8;0;0,05;0,035;0,45;4;20170201T124849;7;03_Sc_CWIP_Passthrough;0,008425021;False;0
268;20,996009;CWIP;Estacionario;0;0,004487772;0;0;4,214442E-31;0;3,978194E-30;0;0;0;( 0.263f, -0.117f );( 0.209f, 1.438f, -0.143f );0,399;0,413;0;0,014;0,014;0,005981375;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001003265;0;0;0,001003265;1,602786;0,8;0;0,05;0,035;0,45;4;20170201T124849;7;03_Sc_CWIP_Passthrough;0,004487772;False;0
269;21,04698;CWIP;Estacionario;0;0,00239051;0;0;3,075884E-31;0;2,903461E-30;0;0;0;( 0.263f, -0.117f );( 0.209f, 1.440f, -0.141f );0,399;0,412;0;0,01300001;0,01300001;0,005749347;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0;1,606073;0,8;0;0,05;0,035;0,45;4;20170201T124849;7;03_Sc_CWIP_Passthrough;0,00239051;False;0
270;21,129518;CWIP;Estacionario;0;0,001273358;0;0;2,244915E-31;0;2,119073E-30;0;0;0;( 0.263f, -0.117f );( 0.210f, 1.441f, -0.139f );0,398;0,412;0;0,014;0,014;0,005822921;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0;1,606885;0,8;0;0,05;0,035;0,45;4;20170201T124849;7;03_Sc_CWIP_Passthrough;0,001273358;False;0
271;21,19345;CWIP;Estacionario;0;0,0006782821;0;0;1,638437E-31;0;1,546592E-30;0;0;0;( 0.263f, -0.117f );( 0.209f, 1.442f, -0.138f );0,398;0,412;0;0,014;0,014;0,005862112;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,606297;0,8;0;0,05;0,035;0,45;4;20170201T124849;7;03_Sc_CWIP_Passthrough;0,0006782821;False;0
272;21,277226;CWIP;Estacionario;0;0,0003613018;0;0;1,195803E-31;0;1,128771E-30;0;0;0;( 0.263f, -0.117f );( 0.209f, 1.443f, -0.137f );0,398;0,412;0;0,014;0,014;0,005882988;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,60685;0,8;0;0,05;0,035;0,45;4;20170201T124849;7;03_Sc_CWIP_Passthrough;0,0003613018;False;0
