Registo;Numero Final;Nome Nivel;Real World Assistance;Tempo Absoluto (Segundos);Tempo Entre Logs (Segundos);Tempo;FPS;Delta Body;Estado;Player Position;Previous Player Position;Camera Position;Main Joint Position;Previous Main Joint Position;Objectivo Position;Deslc. Player Total;Deslc. Player Directo;Deslc. Player WIP;Deslc. Player Estacionario;Deslc. Joint Total;Deslc. Joint Directo;Deslc. Joint WIP;Deslc. Joint Estacionario;Dist Objectivo Total;Dist Objectivo Directo;Dist Objectivo WIP;Dist Objectivo Estacionario;Vel. Real (Directa);Vel. Virtual (WIP);Vel. Virtual in Use (WIP);Threshold de Velocidade Directa;Is Force To Stop;Count Times Force To Stop ;Left Hand State ;Right Hand State ;Num Colicoes (Objectos do Mundo Virtual);Num Embates (Indicadores de Obstaculos);Raio Embate;Raio Perigo;Raio Aviso;Raio Pre-Aviso;Indicator (Indicator Limit 0) Distance;Indicator (Indicator Limit 0) State;Indicator (Indicator Limit 0) Count Embate;Indicator (Indicator Limit 1) Distance;Indicator (Indicator Limit 1) State;Indicator (Indicator Limit 1) Count Embate;Indicator (Indicator Limit 2) Distance;Indicator (Indicator Limit 2) State;Indicator (Indicator Limit 2) Count Embate;Indicator (Indicator Limit 3) Distance;Indicator (Indicator Limit 3) State;Indicator (Indicator Limit 3) Count Embate;Indicator (Indicator Obstacle 4) Distance;Indicator (Indicator Obstacle 4) State;Indicator (Indicator Obstacle 4) Count Embate;Indicator (Indicator Obstacle 5) Distance;Indicator (Indicator Obstacle 5) State;Indicator (Indicator Obstacle 5) Count Embate;Total Embate (via dist indicadores);Id;Iniciado;Extra (*)
145;2;01_Sc_CWIP_AVR_Inicio;AVR;13,596399;0,067694;20170324T132945;60,00002;0;Estacionario;(0.012,1.650,0.011);(0.012,1.650,0.010);(0.012,0.879,0.012);(2.052,0.553,-0.720);(2.051,0.553,-0.720);(20.266,0.500,-20.000);0,0009999945;0;0;0,0009999945;0,0009999275;0;0;0,0009999275;28,47218;0;0;28,47218;0,05446623;0,1263395;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,549;Warning;0;3,549;Normal;0;2,27;Normal;0;0,73;Warning;0;2,889026;Normal;0;2,451864;Normal;0;0;1;False;NULL
146;2;01_Sc_CWIP_AVR_Inicio;AVR;13,629285;0,032886;20170324T132945;60,00002;0;Estacionario;(0.013,1.650,0.011);(0.012,1.650,0.011);(0.012,0.877,0.013);(2.031,0.604,-0.734);(2.052,0.553,-0.720);(20.266,0.500,-20.000);0,001003265;0;0;0,001003265;0,02523898;0;0;0,02523898;28,47146;0;0;28,47146;0,2518006;0,1263395;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,549;Warning;0;3,549;Normal;0;2,27;Normal;0;0,73;Warning;0;2,889026;Normal;0;2,451864;Normal;0;0;1;False;NULL
147;2;01_Sc_CWIP_AVR_Inicio;AVR;13,729482;0,100197;20170324T132945;60,00002;0;Estacionario;(-0.008,1.650,-0.003);(0.013,1.650,0.011);(-0.011,0.929,0.010);(2.026,0.617,-0.738);(2.031,0.604,-0.734);(20.266,0.500,-20.000);0,02523878;0;0;0,02523878;0,006402995;0;0;0,006402995;28,47657;0;0;28,47657;0,1743415;0,1263395;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5289998;Warning;0;3,529;Normal;0;2,284;Normal;0;0,716;Warning;0;2,878594;Normal;0;2,431296;Normal;0;0;1;False;NULL
148;2;01_Sc_CWIP_AVR_Inicio;AVR;13,832542;0,10306;20170324T132945;60,00002;0;Estacionario;(-0.013,1.650,-0.007);(-0.008,1.650,-0.003);(-0.017,0.942,0.010);(2.028,0.612,-0.736);(2.026,0.617,-0.738);(20.266,0.500,-20.000);0,006403926;0;0;0,006403926;0,002828475;0;0;0,002828475;28,47732;0;0;28,47732;0,1102807;0,1263395;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5239999;Warning;0;3,524;Normal;0;2,288;Normal;0;0,712;Warning;0;2,876258;Normal;0;2,426144;Normal;0;0;1;False;NULL
149;2;01_Sc_CWIP_AVR_Inicio;AVR;13,929932;0,09739;20170324T132945;60,00002;0;Estacionario;(-0.011,1.650,-0.005);(-0.013,1.650,-0.007);(-0.016,0.937,0.008);(2.028,0.612,-0.736);(2.028,0.612,-0.736);(20.266,0.500,-20.000);0,002827632;0;0;0,002827632;0;0;0;0;28,4773;0;0;28,4773;0,05874342;0,1263395;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,526;Warning;0;3,526;Normal;0;2,286;Normal;0;0,714;Warning;0;2,876991;Normal;0;2,42822;Normal;0;0;1;False;NULL
150;2;01_Sc_CWIP_AVR_Inicio;AVR;14,030278;0,100346;20170324T132946;60,00002;0;Estacionario;(-0.011,1.650,-0.005);(-0.011,1.650,-0.005);(-0.016,0.937,0.008);(2.001,0.686,-0.751);(2.028,0.612,-0.736);(20.266,0.500,-20.000);3,814697E-06;0;0;3,814697E-06;0,03088705;0;0;0,03088705;28,4773;0;0;28,4773;0,2403414;0,1263395;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,526;Warning;0;3,526;Normal;0;2,286;Normal;0;0,714;Warning;0;2,876991;Normal;0;2,42822;Normal;0;0;1;False;NULL
151;2;01_Sc_CWIP_AVR_Inicio;AVR;14,131171;0,100893;20170324T132946;60,00002;0;Estacionario;(-0.038,1.650,-0.020);(-0.011,1.650,-0.005);(-0.050,1.015,-0.005);(2.001,0.686,-0.751);(2.001,0.686,-0.751);(20.266,0.500,-20.000);0,03089059;0;0;0,03089059;0;0;0;0;28,48601;0;0;28,48601;0,1280231;0,1504142;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4989998;Warning;0;3,499;Normal;0;2,301;Normal;0;0,699;Warning;0;2,86119;Normal;0;2,40069;Normal;0;0;1;False;NULL
152;2;01_Sc_CWIP_AVR_Inicio;AVR;14,231349;0,100178;20170324T132946;60,00002;0;Estacionario;(-0.038,1.650,-0.020);(-0.038,1.650,-0.020);(-0.050,1.015,-0.005);(1.987,0.725,-0.762);(2.001,0.686,-0.751);(20.266,0.500,-20.000);3,814697E-06;0;0;3,814697E-06;0,01780447;0;0;0,01780447;28,48601;0;0;28,48601;0,1898768;0,1504142;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4989998;Warning;0;3,499;Normal;0;2,301;Normal;0;0,699;Warning;0;2,86119;Normal;0;2,40069;Normal;0;0;1;False;NULL
153;2;01_Sc_CWIP_AVR_Inicio;AVR;14,331766;0,100417;20170324T132946;60,00002;0;Estacionario;(-0.052,1.650,-0.031);(-0.038,1.650,-0.020);(-0.065,1.055,-0.013);(1.987,0.725,-0.762);(1.987,0.725,-0.762);(20.266,0.500,-20.000);0,01780747;0;0;0,01780747;0;0;0;0;28,48828;0;0;28,48828;0,101142;0,1772513;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4849999;Warning;0;3,485;Normal;0;2,312;Normal;0;0,688;Warning;0;2,854723;Normal;0;2,386342;Normal;0;0;1;False;NULL
154;2;01_Sc_CWIP_AVR_Inicio;AVR;14,432226;0,10046;20170324T132946;60,00002;0;Estacionario;(-0.052,1.650,-0.031);(-0.052,1.650,-0.031);(-0.065,1.055,-0.013);(1.978,0.751,-0.773);(1.987,0.725,-0.762);(20.266,0.500,-20.000);3,814697E-06;0;0;3,814697E-06;0,01421262;0;0;0,01421262;28,48828;0;0;28,48828;0,1516812;0,1772513;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4849999;Warning;0;3,485;Normal;0;2,312;Normal;0;0,688;Warning;0;2,854723;Normal;0;2,386342;Normal;0;0;1;False;NULL
155;2;01_Sc_CWIP_AVR_Inicio;AVR;14,532857;0,100631;20170324T132946;60,00002;0;Estacionario;(-0.061,1.650,-0.042);(-0.052,1.650,-0.031);(-0.085,1.089,-0.017);(1.995,0.704,-0.763);(1.978,0.751,-0.773);(20.266,0.500,-20.000);0,01421435;0;0;0,01421435;0,01972304;0;0;0,01972304;28,48699;0;0;28,48699;0,2182982;0,1772513;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,476;Warning;0;3,476;Normal;0;2,323;Normal;0;0,677;Warning;0;2,852627;Normal;0;2,377031;Normal;0;0;1;False;NULL
156;2;01_Sc_CWIP_AVR_Inicio;AVR;14,633566;0,100709;20170324T132946;60,00002;0;Estacionario;(-0.044,1.650,-0.032);(-0.061,1.650,-0.042);(-0.059,1.039,-0.015);(1.995,0.704,-0.763);(1.995,0.704,-0.763);(20.266,0.500,-20.000);0,0197216;0;0;0,0197216;0;0;0;0;28,48188;0;0;28,48188;0,1162813;0,1772513;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4929999;Warning;0;3,493;Normal;0;2,313;Normal;0;0,687;Warning;0;2,862115;Normal;0;2,394308;Normal;0;0;1;False;NULL
157;2;01_Sc_CWIP_AVR_Inicio;AVR;14,734152;0,100586;20170324T132946;60,00002;0;Estacionario;(-0.044,1.650,-0.032);(-0.044,1.650,-0.032);(-0.059,1.039,-0.015);(2.010,0.666,-0.750);(1.995,0.704,-0.763);(20.266,0.500,-20.000);0;0;0;0;0,01984943;0;0;0,01984943;28,48188;0;0;28,48188;0,1975607;0,1772513;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4929999;Warning;0;3,493;Normal;0;2,313;Normal;0;0,687;Warning;0;2,862115;Normal;0;2,394308;Normal;0;0;1;False;NULL
158;2;01_Sc_CWIP_AVR_Inicio;AVR;14,834798;0,100646;20170324T132946;60,00002;0;Estacionario;(-0.029,1.650,-0.019);(-0.044,1.650,-0.032);(-0.036,0.995,-0.007);(2.010,0.666,-0.750);(2.010,0.666,-0.750);(20.266,0.500,-20.000);0,01985186;0;0;0,01985186;0;0;0;0;28,4803;0;0;28,4803;0,1052351;0,1772513;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5079999;Warning;0;3,508;Normal;0;2,3;Normal;0;0,7;Warning;0;2,868451;Normal;0;2,409719;Normal;0;0;1;False;NULL
159;2;01_Sc_CWIP_AVR_Inicio;AVR;14,935205;0,100407;20170324T132946;60,00002;0;Estacionario;(-0.029,1.650,-0.019);(-0.029,1.650,-0.019);(-0.036,0.995,-0.007);(2.003,0.683,-0.745);(2.010,0.666,-0.750);(20.266,0.500,-20.000);0;0;0;0;0,008602298;0;0;0,008602298;28,4803;0;0;28,4803;0,1148064;0,1772513;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5079999;Warning;0;3,508;Normal;0;2,3;Normal;0;0,7;Warning;0;2,868451;Normal;0;2,409719;Normal;0;0;1;False;NULL
160;2;01_Sc_CWIP_AVR_Inicio;AVR;15,035633;0,100428;20170324T132947;60,00002;0;Estacionario;(-0.036,1.650,-0.014);(-0.029,1.650,-0.019);(-0.045,1.009,-0.007);(2.003,0.683,-0.745);(2.003,0.683,-0.745);(20.266,0.500,-20.000);0,008602298;0;0;0,008602298;0;0;0;0;28,48879;0;0;28,48879;0,06115415;0,1772513;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5009999;Warning;0;3,501;Normal;0;2,295;Normal;0;0,705;Warning;0;2,859885;Normal;0;2,402899;Normal;0;0;1;False;NULL
161;2;01_Sc_CWIP_AVR_Inicio;AVR;15,136148;0,100515;20170324T132947;60,00002;0;Estacionario;(-0.036,1.650,-0.014);(-0.036,1.650,-0.014);(-0.045,1.009,-0.007);(1.993,0.712,-0.748);(2.003,0.683,-0.745);(20.266,0.500,-20.000);0;0;0;0;0,0104403;0;0;0,0104403;28,48879;0;0;28,48879;0,1038441;0,1772513;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5009999;Warning;0;3,501;Normal;0;2,295;Normal;0;0,705;Warning;0;2,859885;Normal;0;2,402899;Normal;0;0;1;False;NULL
162;2;01_Sc_CWIP_AVR_Inicio;AVR;15,21902;0,082872;20170324T132947;60,00002;0;Estacionario;(-0.046,1.650,-0.017);(-0.036,1.650,-0.014);(-0.058,1.036,-0.010);(1.993,0.712,-0.748);(1.993,0.712,-0.748);(20.266,0.500,-20.000);0,0104387;0;0;0,0104387;0;0;0;0;28,49382;0;0;28,49382;0,05531484;0,1772513;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4909999;Warning;0;3,491;Normal;0;2,298;Normal;0;0,702;Warning;0;2,852773;Normal;0;2,392799;Normal;0;0;1;False;NULL
163;2;01_Sc_CWIP_AVR_Inicio;AVR;15,319977;0,100957;20170324T132947;60,00002;0;Estacionario;(-0.046,1.650,-0.017);(-0.046,1.650,-0.017);(-0.058,1.036,-0.010);(1.992,0.712,-0.756);(1.993,0.712,-0.748);(20.266,0.500,-20.000);0;0;0;0;0,00806222;0;0;0,00806222;28,49382;0;0;28,49382;0,1385161;0,1772513;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4909999;Warning;0;3,491;Normal;0;2,298;Normal;0;0,702;Warning;0;2,852773;Normal;0;2,392799;Normal;0;0;1;False;NULL
164;2;01_Sc_CWIP_AVR_Inicio;AVR;15,419859;0,099882;20170324T132947;60,00002;0;Estacionario;(-0.047,1.650,-0.025);(-0.046,1.650,-0.017);(-0.054,1.030,0.002);(1.992,0.712,-0.756);(1.992,0.712,-0.756);(20.266,0.500,-20.000);0,008062621;0;0;0,008062621;0;0;0;0;28,48892;0;0;28,48892;0,07378364;0,1772513;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4899999;Warning;0;3,49;Normal;0;2,306;Normal;0;0,694;Warning;0;2,85597;Normal;0;2,391528;Normal;0;0;1;False;NULL
165;2;01_Sc_CWIP_AVR_Inicio;AVR;15,45368;0,033821;20170324T132947;60,00002;0;Estacionario;(-0.047,1.650,-0.025);(-0.047,1.650,-0.025);(-0.054,1.030,0.002);(1.988,0.723,-0.762);(1.992,0.712,-0.756);(20.266,0.500,-20.000);0;0;0;0;0,007211109;0;0;0,007211109;28,48892;0;0;28,48892;0,09047864;0,199379;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4899999;Warning;0;3,49;Normal;0;2,306;Normal;0;0,694;Warning;0;2,85597;Normal;0;2,391528;Normal;0;0;1;False;NULL
166;2;01_Sc_CWIP_AVR_Inicio;AVR;15,571035;0,117355;20170324T132947;60,00002;0;Estacionario;(-0.051,1.650,-0.031);(-0.047,1.650,-0.025);(-0.059,1.038,0.008);(1.993,0.706,-0.760);(1.988,0.723,-0.762);(20.266,0.500,-20.000);0,007209919;0;0;0,007209919;0,005385173;0;0;0,005385173;28,48757;0;0;28,48757;0,08171093;0,1707412;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4859999;Warning;0;3,486;Normal;0;2,312;Normal;0;0,688;Warning;0;2,855583;Normal;0;2,387341;Normal;0;0;1;False;NULL
167;2;01_Sc_CWIP_AVR_Inicio;AVR;15,638925;0,06789;20170324T132947;60,00002;0;Estacionario;(-0.046,1.650,-0.029);(-0.051,1.650,-0.031);(-0.052,1.014,0.020);(1.989,0.711,-0.764);(1.993,0.706,-0.760);(20.266,0.500,-20.000);0,005382627;0;0;0,005382627;0,005656908;0;0;0,005656908;28,4854;0;0;28,4854;0,08172186;0,1707412;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4909999;Warning;0;3,491;Normal;0;2,31;Normal;0;0,69;Warning;0;2,858866;Normal;0;2,392401;Normal;0;0;1;False;NULL
168;2;01_Sc_CWIP_AVR_Inicio;AVR;15,672083;0,033158;20170324T132947;60,00002;0;Estacionario;(-0.050,1.650,-0.033);(-0.046,1.650,-0.029);(-0.052,1.000,0.041);(2.005,0.669,-0.754);(1.989,0.711,-0.764);(20.266,0.500,-20.000);0,005655306;0;0;0,005655306;0,01886808;0;0;0,01886808;28,48545;0;0;28,48545;0,1947239;0,1707412;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4909999;Warning;0;3,491;Normal;0;2,31;Normal;0;0,69;Warning;0;2,858866;Normal;0;2,392401;Normal;0;0;1;False;NULL
169;2;01_Sc_CWIP_AVR_Inicio;AVR;15,772483;0,1004;20170324T132947;60,00002;0;Estacionario;(-0.034,1.650,-0.023);(-0.050,1.650,-0.033);(-0.034,0.965,0.038);(2.007,0.664,-0.752);(2.005,0.669,-0.754);(20.266,0.500,-20.000);0,01886697;0;0;0,01886697;0,002828348;0;0;0,002828348;28,48106;0;0;28,48106;0,1219354;0,1707412;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,503;Warning;0;3,503;Normal;0;2,304;Normal;0;0,696;Warning;0;2,866159;Normal;0;2,404587;Normal;0;0;1;False;NULL
170;2;01_Sc_CWIP_AVR_Inicio;AVR;15,87289;0,100407;20170324T132947;60,00002;0;Estacionario;(-0.032,1.650,-0.021);(-0.034,1.650,-0.023);(-0.034,0.966,0.034);(1.998,0.687,-0.756);(2.007,0.664,-0.752);(20.266,0.500,-20.000);0,002830372;0;0;0,002830372;0,00984881;0;0;0,00984881;28,48103;0;0;28,48103;0,1324352;0,1707412;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5049999;Warning;0;3,505;Normal;0;2,302;Normal;0;0,698;Warning;0;2,866872;Normal;0;2,406652;Normal;0;0;1;False;NULL
171;2;01_Sc_CWIP_AVR_Inicio;AVR;15,973439;0,100549;20170324T132948;60,00002;0;Estacionario;(-0.041,1.650,-0.025);(-0.032,1.650,-0.021);(-0.044,1.017,0.011);(1.998,0.687,-0.756);(1.998,0.687,-0.756);(20.266,0.500,-20.000);0,009851315;0;0;0,009851315;0;0;0;0;28,48464;0;0;28,48464;0,0705445;0,1707412;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4959999;Warning;0;3,496;Normal;0;2,306;Normal;0;0,694;Warning;0;2,861138;Normal;0;2,397525;Normal;0;0;1;False;NULL
172;2;01_Sc_CWIP_AVR_Inicio;AVR;16,07437;0,100931;20170324T132948;60,00002;0;Estacionario;(-0.041,1.650,-0.025);(-0.041,1.650,-0.025);(-0.044,1.017,0.011);(2.010,0.661,-0.746);(1.998,0.687,-0.756);(20.266,0.500,-20.000);0;0;0;0;0,01562047;0;0;0,01562047;28,48464;0;0;28,48464;0,1435035;0,1707412;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4959999;Warning;0;3,496;Normal;0;2,306;Normal;0;0,694;Warning;0;2,861138;Normal;0;2,397525;Normal;0;0;1;False;NULL
173;2;01_Sc_CWIP_AVR_Inicio;AVR;16,174563;0,100193;20170324T132948;60,00002;0;Estacionario;(-0.029,1.650,-0.015);(-0.041,1.650,-0.025);(-0.039,1.001,-0.004);(2.010,0.661,-0.746);(2.010,0.661,-0.746);(20.266,0.500,-20.000);0,01562129;0;0;0,01562129;0;0;0;0;28,4831;0;0;28,4831;0,07644027;0,1770513;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5079999;Warning;0;3,508;Normal;0;2,296;Normal;0;0,704;Warning;0;2,866434;Normal;0;2,409859;Normal;0;0;1;False;NULL
174;2;01_Sc_CWIP_AVR_Inicio;AVR;16,275368;0,100805;20170324T132948;60,00002;0;Estacionario;(-0.029,1.650,-0.015);(-0.029,1.650,-0.015);(-0.039,1.001,-0.004);(2.027,0.620,-0.735);(2.010,0.661,-0.746);(20.266,0.500,-20.000);0;0;0;0;0,02024841;0;0;0,02024841;28,4831;0;0;28,4831;0,178582;0,1770513;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5079999;Warning;0;3,508;Normal;0;2,296;Normal;0;0,704;Warning;0;2,866434;Normal;0;2,409859;Normal;0;0;1;False;NULL
175;2;01_Sc_CWIP_AVR_Inicio;AVR;16,376065;0,100697;20170324T132948;60,00002;0;Estacionario;(-0.012,1.650,-0.004);(-0.029,1.650,-0.015);(-0.023,0.957,-0.007);(2.041,0.586,-0.727);(2.027,0.620,-0.735);(20.266,0.500,-20.000);0,02024701;0;0;0,02024701;0,01612447;0;0;0,01612447;28,47872;0;0;28,47872;0,2269152;0,1770513;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5249999;Warning;0;3,525;Normal;0;2,285;Normal;0;0,715;Warning;0;2,875626;Normal;0;2,42726;Normal;0;0;1;False;NULL
176;2;01_Sc_CWIP_AVR_Inicio;AVR;16,459326;0,083261;20170324T132948;60,00002;0;Estacionario;(0.002,1.650,0.004);(-0.012,1.650,-0.004);(-0.006,0.920,-0.001);(2.041,0.586,-0.727);(2.041,0.586,-0.727);(20.266,0.500,-20.000);0,01612447;0;0;0,01612447;0;0;0;0;28,47437;0;0;28,47437;0,1208714;0,2399074;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5389998;Warning;0;3,539;Normal;0;2,277;Normal;0;0,723;Warning;0;2,883792;Normal;0;2,441572;Normal;0;0;1;False;NULL
177;2;01_Sc_CWIP_AVR_Inicio;AVR;16,56032;0,100994;20170324T132948;60,00002;0;Estacionario;(0.002,1.650,0.004);(0.002,1.650,0.004);(-0.006,0.920,-0.001);(2.021,0.633,-0.739);(2.041,0.586,-0.727);(20.266,0.500,-20.000);3,814697E-06;0;0;3,814697E-06;0,0233238;0;0;0,0233238;28,47437;0;0;28,47437;0,2074935;0,2399074;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5389998;Warning;0;3,539;Normal;0;2,277;Normal;0;0,723;Warning;0;2,883792;Normal;0;2,441572;Normal;0;0;1;False;NULL
178;2;01_Sc_CWIP_AVR_Inicio;AVR;16,593224;0,032904;20170324T132948;60,00002;0;Estacionario;(-0.018,1.650,-0.008);(0.002,1.650,0.004);(-0.022,0.965,-0.003);(2.008,0.665,-0.748);(2.021,0.633,-0.739);(20.266,0.500,-20.000);0,02332748;0;0;0,02332748;0,0158114;0;0;0,0158114;28,48018;0;0;28,48018;0,2618566;0,2399074;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5389998;Warning;0;3,539;Normal;0;2,277;Normal;0;0,723;Warning;0;2,883792;Normal;0;2,441572;Normal;0;0;1;False;NULL
179;2;01_Sc_CWIP_AVR_Inicio;AVR;16,694016;0,100792;20170324T132948;60,00002;0;Estacionario;(-0.031,1.650,-0.017);(-0.018,1.650,-0.008);(-0.039,0.995,-0.006);(2.000,0.684,-0.753);(2.008,0.665,-0.748);(20.266,0.500,-20.000);0,01581179;0;0;0,01581179;0,009433892;0;0;0,009433892;28,48313;0;0;28,48313;0,200653;0,6419441;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5059998;Warning;0;3,506;Normal;0;2,298;Normal;0;0,702;Warning;0;2,865715;Normal;0;2,407789;Normal;0;0;1;False;NULL
180;2;01_Sc_CWIP_AVR_Inicio;AVR;16,793924;0,099908;20170324T132948;60,00002;0;Estacionario;(-0.039,1.650,-0.022);(-0.031,1.650,-0.017);(-0.048,1.013,-0.004);(1.984,0.723,-0.766);(2.000,0.684,-0.753);(20.266,0.500,-20.000);0,009430252;0;0;0,009430252;0,02061552;0;0;0,02061552;28,48532;0;0;28,48532;0,25013;0,6419441;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4979999;Warning;0;3,498;Normal;0;2,303;Normal;0;0,697;Warning;0;2,861341;Normal;0;2,399623;Normal;0;0;1;False;NULL
181;2;01_Sc_CWIP_AVR_Inicio;AVR;16,878097;0,084173;20170324T132948;60,00002;0;Estacionario;(-0.055,1.650,-0.035);(-0.039,1.650,-0.022);(-0.063,1.045,0.011);(1.984,0.723,-0.766);(1.984,0.723,-0.766);(20.266,0.500,-20.000);0,02061756;0;0;0,02061756;0;0;0;0;28,48762;0;0;28,48762;0,1332373;0,4269195;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4819999;Warning;0;3,482;Normal;0;2,316;Normal;0;0,684;Warning;0;2,854188;Normal;0;2,383224;Normal;0;0;1;False;NULL
182;2;01_Sc_CWIP_AVR_Inicio;AVR;16,978941;0,100844;20170324T132949;60,00002;0;Estacionario;(-0.055,1.650,-0.035);(-0.055,1.650,-0.035);(-0.063,1.045,0.011);(1.972,0.754,-0.776);(1.984,0.723,-0.766);(20.266,0.500,-20.000);0;0;0;0;0,0156205;0;0;0,0156205;28,48762;0;0;28,48762;0,1741069;0,4269195;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4819999;Warning;0;3,482;Normal;0;2,316;Normal;0;0,684;Warning;0;2,854188;Normal;0;2,383224;Normal;0;0;1;False;NULL
183;2;01_Sc_CWIP_AVR_Inicio;AVR;17,07957;0,100629;20170324T132949;60,00002;0;Estacionario;(-0.067,1.650,-0.045);(-0.055,1.650,-0.035);(-0.078,1.072,-0.003);(1.972,0.754,-0.776);(1.972,0.754,-0.776);(20.266,0.500,-20.000);0,01562133;0;0;0,01562133;0;0;0;0;28,48917;0;0;28,48917;0,09274184;0,4269195;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4699999;Warning;0;3,47;Normal;0;2,326;Normal;0;0,674;Warning;0;2,849026;Normal;0;2,370954;Normal;0;0;1;False;NULL
184;2;01_Sc_CWIP_AVR_Inicio;AVR;17,1793;0,09973;20170324T132949;60,00002;0;Estacionario;(-0.067,1.650,-0.045);(-0.067,1.650,-0.045);(-0.078,1.072,-0.003);(1.973,0.759,-0.775);(1.972,0.754,-0.776);(20.266,0.500,-20.000);0;0;0;0;0,00141428;0;0;0,00141428;28,48917;0;0;28,48917;0,05821382;0,4269195;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4699999;Warning;0;3,47;Normal;0;2,326;Normal;0;0,674;Warning;0;2,849026;Normal;0;2,370954;Normal;0;0;1;False;NULL
185;2;01_Sc_CWIP_AVR_Inicio;AVR;17,212403;0,033103;20170324T132949;60,00002;0;Estacionario;(-0.066,1.650,-0.044);(-0.067,1.650,-0.045);(-0.081,1.082,-0.009);(1.974,0.758,-0.774);(1.973,0.759,-0.775);(20.266,0.500,-20.000);0,001416557;0;0;0,001416557;0,001414153;0;0;0,001414153;28,48916;0;0;28,48916;0,04165656;0,4269195;0;0,8;False;0;Open;Unknown;0;1;0,1;0,4;0,8;1,2;0,4699999;Warning;0;3,47;Normal;0;2,326;Normal;0;0,674;Warning;0;2,849026;Normal;0;2,370954;Normal;0;0;1;False;NULL
186;2;01_Sc_CWIP_AVR_Inicio;AVR;17,27982;0,067417;20170324T132949;60,00002;0;Estacionario;(-0.065,1.650,-0.043);(-0.066,1.650,-0.044);(-0.085,1.084,-0.009);(1.976,0.754,-0.772);(1.974,0.758,-0.774);(20.266,0.500,-20.000);0,001413816;0;0;0,001413816;0,002828391;0;0;0,002828391;28,48915;0;0;28,48915;0,04133706;0,4269195;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4719999;Warning;0;3,472;Normal;0;2,324;Normal;0;0,676;Warning;0;2,84971;Normal;0;2,373005;Normal;0;0;1;False;NULL
